filed,accession,issuer_cik,issuer_name,symbol,insider,role,trade_date,shares,price,value
2026-09-04,0000905148-26-004085,0001604464,"Atara Biotherapeutics, Inc.",ATRA,Cherry Brian N,Director,2026-09-04,104166.0,9.6,999993.6
2026-09-04,0001104659-26-105187,0001625414,Baozun Inc.,BZUN,Wu Junhua,"Director, Chief Strategy Officer",2026-09-02,13500.0,2.85,38475.0
2026-09-04,0001628280-26-060731,0001693736,EquipmentShare.com Inc,EQPT,Schlacks William J.,"Director, Founder & President",2026-09-02,10000.0,17.79,177900.0
2026-09-04,0001724519-26-000010,0001712184,Liberty Latin America Ltd.,LILA,DE ANGOITIA ALFONSO,Director,2026-08-31,145490.0,20.9999,3055275.451
2026-09-04,0001724519-26-000010,0001712184,Liberty Latin America Ltd.,LILA,DE ANGOITIA ALFONSO,Director,2026-09-01,17596.0,20.649,363339.804
2026-09-04,0001724519-26-000010,0001712184,Liberty Latin America Ltd.,LILA,DE ANGOITIA ALFONSO,Director,2026-09-02,313104.0,20.9511,6559873.2144
2026-09-04,0001750155-26-000121,0001750155,"Charlotte's Web Holdings, Inc.",CWBHF,Kunkel Raymond J.,Chief Operating Officer,2026-09-03,137935.0,0.285,39311.475
2026-09-04,0000905148-26-004082,0001818502,OppFi Inc.,OPFI,Schwartz Todd G.,"Director, Chief Executive Officer, 10% owner",2026-09-03,3450.0,7.3348,25305.06
2026-09-04,0001193125-26-382783,0001821468,17 Education & Technology Group Inc.,YQ,Liu Chang,"Director, Chief Executive Officer, 10% owner",2026-09-03,10000.0,2.3788,23788.0
2026-09-04,0001628280-26-060750,0001822523,Advanced Flower Capital Inc.,AFCG,TANNENBAUM LEONARD M,"Director, 10% owner",2026-09-02,15223.0,3.59,54650.57
2026-09-04,0000897069-26-001756,0001825088,"Dream Finders Homes, Inc.",DFH,Sturm Len,Director,2026-09-03,1500.0,13.47,20205.0
2026-09-04,0001193125-26-383717,0001956439,Enhanced Group Inc.,ENHA,Apeiron Investment Group Ltd.,"Director, 10% owner",2026-09-02,107693.0,1.5751,169627.2443
2026-09-04,0001193125-26-383717,0001956439,Enhanced Group Inc.,ENHA,Apeiron Investment Group Ltd.,"Director, 10% owner",2026-09-03,25414.0,1.5799,40151.5786
2026-09-08,0001200244-26-000006,0000055242,KENNAMETAL INC,KMT,HARSHMAN RICHARD J,Director,2026-09-04,5000.0,30.21,151050.0
2026-09-08,0001628280-26-060888,0000100493,"TYSON FOODS, INC.",TSN,Schomburger Jeffrey K,"Director, President & CEO Elect",2026-09-04,19450.0,51.497,1001616.65
2026-09-08,0002141866-26-000006,0000318833,TEAM INC,TISI,Roeder Clinton William,Chief Financial Officer,2026-09-03,8000.0,27.59,220720.0
2026-09-08,0001683168-26-007021,0000798287,PAMT CORP,PAMT,MOROUN MATTHEW T,"Director, 10% owner",2026-09-03,3268000.0,9.555,31225740.0
2026-09-08,0001214659-26-011479,0000896493,"Hyperscale Data, Inc.",GPUS,CRAGUN KENNETH S,Chief Financial Officer,2026-09-04,100000.0,0.1865,18650.0
2026-09-08,0001214659-26-011477,0000896493,"Hyperscale Data, Inc.",GPUS,Horne William B.,"Director, Chief Executive Officer",2026-09-04,100000.0,0.2,20000.0
2026-09-08,0001214659-26-011477,0000896493,"Hyperscale Data, Inc.",GPUS,Horne William B.,"Director, Chief Executive Officer",2026-09-08,60000.0,0.187,11220.0
2026-09-08,0001214659-26-011478,0000896493,"Hyperscale Data, Inc.",GPUS,Nisser Henry Carl,"Director, President and General Counsel",2026-09-04,250000.0,0.1871,46775.0
2026-09-08,0002127888-26-000004,0001131343,ALTERITY THERAPEUTICS LTD,ATHE,Marks Peter Ashley,Director,2026-08-31,47620.0,0.5,23810.0
2026-09-08,0001853874-26-000014,0001158172,"COMSCORE, INC.",SCOR,McLaughlin Matthew F.,"Director, Chief Executive Officer",2026-09-04,16633.0,5.06,84162.98
2026-09-08,0001853874-26-000014,0001158172,"COMSCORE, INC.",SCOR,McLaughlin Matthew F.,"Director, Chief Executive Officer",2026-09-08,3367.0,5.19,17474.73
2026-09-08,0001492292-26-000004,0001163370,NORTHRIM BANCORP INC,NRIM,Thomas Linda C,Director,2026-09-08,1200.0,26.2,31440.0
2026-09-08,0001868288-26-000004,0001326380,GameStop Corp.,GME,Cheng Lawrence,Director,2026-09-08,55000.0,18.7992,1033956.0
2026-09-08,0001193125-26-385615,0001420800,Enovis CORP,ENOV,Engert Oliver,Chief Administrative Officer,2026-09-04,2660.0,18.8,50008.0
2026-09-08,0001971798-26-000005,0001500198,NEUROONE MEDICAL TECHNOLOGIES Corp,NMTC,Wambeke David J.,Chief Business Officer,2026-08-27,33333.0,2.01,66999.32999999999
2026-09-08,0001515156-26-000125,0001515156,"Arq, Inc.",ARQ,Steinmetz Shimon,Chief Financial Officer,2026-09-03,7500.0,2.2178,16633.5
2026-09-08,0001515156-26-000125,0001515156,"Arq, Inc.",ARQ,Steinmetz Shimon,Chief Financial Officer,2026-09-03,8770.0,2.2251,19514.127
2026-09-08,0002071761-26-000011,0001543151,"Uber Technologies, Inc",UBER,Macdonald Andrew,See Remarks,2026-09-04,54325.0,75.6526,4109827.4950000006
2026-09-08,0002071761-26-000011,0001543151,"Uber Technologies, Inc",UBER,Macdonald Andrew,See Remarks,2026-09-04,15675.0,76.4425,1198236.1875
2026-09-08,0001193125-26-385306,0001666291,"Claros Mortgage Trust, Inc.",CMTG,Mack Richard,"Director, CEO AND CHAIRMAN",2026-09-03,200000.0,1.5924,318480.0
2026-09-08,0001193125-26-385306,0001666291,"Claros Mortgage Trust, Inc.",CMTG,Mack Richard,"Director, CEO AND CHAIRMAN",2026-09-04,20603.0,1.5901,32760.8303
2026-09-08,0001812746-26-000012,0001704715,"Alpha Metallurgical Resources, Inc.",AMR,Courtis Kenneth S.,Director,2026-09-08,1847.0,223.85,413450.95
2026-09-08,0001812746-26-000012,0001704715,"Alpha Metallurgical Resources, Inc.",AMR,Courtis Kenneth S.,Director,2026-09-08,2109.0,225.21,474967.89
2026-09-08,0001812746-26-000012,0001704715,"Alpha Metallurgical Resources, Inc.",AMR,Courtis Kenneth S.,Director,2026-09-08,2749.0,226.13,621631.37
2026-09-08,0001812746-26-000012,0001704715,"Alpha Metallurgical Resources, Inc.",AMR,Courtis Kenneth S.,Director,2026-09-08,2891.0,226.92,656025.72
2026-09-08,0001812746-26-000012,0001704715,"Alpha Metallurgical Resources, Inc.",AMR,Courtis Kenneth S.,Director,2026-09-08,305.0,227.88,69503.4
2026-09-08,0001812746-26-000012,0001704715,"Alpha Metallurgical Resources, Inc.",AMR,Courtis Kenneth S.,Director,2026-09-08,99.0,229.39,22709.609999999997
2026-09-08,0001628280-26-060814,0001798100,NETSTREIT Corp.,NTST,Donlan Daniel P,CFO and Treasurer,2026-09-04,1200.0,20.12,24144.0
2026-09-08,0001104659-26-105690,0001814114,"Orchestra BioMed Holdings, Inc.",OBIO,Hochman David P,"Director, See Remarks",2026-09-03,10000.0,4.79,47900.0
2026-09-08,0000905148-26-004102,0001818502,OppFi Inc.,OPFI,Schwartz Todd G.,"Director, Chief Executive Officer, 10% owner",2026-09-04,3500.0,7.3547,25741.45
2026-09-08,0001368618-26-000015,0001826681,Palladyne AI Corp.,PDYN,Wolff Benjamin G,"Director, PRESIDENT & CEO",2026-09-08,17121.0,5.7899,99128.8779
2026-09-08,0001847066-26-000005,0001830033,"PureCycle Technologies, Inc.",PCT,Musa Fernando,Director,2026-09-04,15479.0,6.38,98756.02
2026-09-08,0001628280-26-060916,0001842279,OPAL Fuels Inc.,OPAL,Comora Adam,Co-Chief Executive Officer,2026-09-03,20000.0,2.08,41600.0
2026-09-08,0000945621-26-001118,0001843974,Destiny Tech100 Inc.,DXYZ,Prasad Sohail,"Director, President and CEO",2026-09-01,33000.0,31.4,1036200.0
2026-09-08,0000945621-26-001118,0001843974,Destiny Tech100 Inc.,DXYZ,Prasad Sohail,"Director, President and CEO",2026-09-02,13240.0,31.53,417457.2
2026-09-08,0000945621-26-001118,0001843974,Destiny Tech100 Inc.,DXYZ,Prasad Sohail,"Director, President and CEO",2026-09-03,9760.0,32.14,313686.4
2026-09-08,0001628280-26-060851,0001928446,"Granite Ridge Resources, Inc.",GRNT,Kettler Ronald Kyle,Chief Financial Officer,2026-09-04,6000.0,5.05,30300.0
2026-09-08,0001881975-26-000004,0001987240,SCHMID Group N.V.,SHMD,Speth Ralf,Director,2026-08-31,35000.0,3.248,113680.00000000001
2026-09-08,0001881975-26-000004,0001987240,SCHMID Group N.V.,SHMD,Speth Ralf,Director,2026-09-02,33000.0,3.05,100650.0
2026-09-08,0001240801-26-000004,0002007919,"Inhibrx Biosciences, Inc.",INBX,FORSYTH DOUGLAS,Director,2026-09-08,2500.0,114.6469,286617.25
2026-09-08,0001366268-26-000004,0002007919,"Inhibrx Biosciences, Inc.",INBX,Kayyem Jon Faiz,Director,2026-09-08,5000.0,113.516,567580.0
2026-09-08,0001366074-26-000002,0002007919,"Inhibrx Biosciences, Inc.",INBX,Lappe Mark,"Director, Chief Executive Officer",2026-09-08,5895.0,99.2948,585342.846
2026-09-08,0001366074-26-000002,0002007919,"Inhibrx Biosciences, Inc.",INBX,Lappe Mark,"Director, Chief Executive Officer",2026-09-08,6605.0,100.6388,664719.274
2026-09-08,0001366074-26-000002,0002007919,"Inhibrx Biosciences, Inc.",INBX,Lappe Mark,"Director, Chief Executive Officer",2026-09-08,1100.0,107.1239,117836.29000000001
2026-09-08,0001366074-26-000002,0002007919,"Inhibrx Biosciences, Inc.",INBX,Lappe Mark,"Director, Chief Executive Officer",2026-09-08,500.0,108.235,54117.5
2026-09-08,0001366074-26-000002,0002007919,"Inhibrx Biosciences, Inc.",INBX,Lappe Mark,"Director, Chief Executive Officer",2026-09-08,1219.0,111.8805,136382.3295
2026-09-08,0001366074-26-000002,0002007919,"Inhibrx Biosciences, Inc.",INBX,Lappe Mark,"Director, Chief Executive Officer",2026-09-08,9681.0,112.2819,1087001.0739
2026-09-08,0001213900-26-098030,0002011674,YD Bio Ltd,YDES,Shen Ethan PhD,"Director, CEO",2026-09-04,18378.0,3.67,67447.26
2026-09-09,0001837347-26-000003,0000067215,DYCOM INDUSTRIES INC,DY,Peyovich Daniel S,President & CEO,2026-09-09,850.0,296.76,252246.0
2026-09-09,0000075288-26-000089,0000075288,OXFORD INDUSTRIES INC,OXM,Chubb Thomas Caldecot III,"Director, CEO and President",2026-09-09,3500.0,30.9338,108268.3
2026-09-09,0000310354-26-000092,0000310354,STANDEX INTERNATIONAL CORP/DE/,SXI,Arets Max,VP; Chief Information Officer,2026-09-04,42.0,273.94,11505.48
2026-09-09,0001161697-26-000210,0000704440,"KORU Medical Systems, Inc.",KRMD,KALBERMATTEN ADAM R,Chief Commercial Officer,2026-09-08,32000.0,3.16,101120.0
2026-09-09,0001697904-26-000007,0000761648,"CEDAR REALTY TRUST, INC.",CDR,Franklin Michael Andrew,"Director, CEO",2026-09-08,1472.0,15.4,22668.8
2026-09-09,0001214659-26-011521,0000896493,"Hyperscale Data, Inc.",GPUS,AULT MILTON C III,"Director, Executive Chairman, 10% owner",2026-09-04,196800.0,0.1926,37903.68
2026-09-09,0001214659-26-011521,0000896493,"Hyperscale Data, Inc.",GPUS,AULT MILTON C III,"Director, Executive Chairman, 10% owner",2026-09-04,1913691.0,0.1889,361496.22990000003
2026-09-09,0001046179-26-000644,0001046179,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,Wei Che-Chia,"Director, Chairman and CEO",2026-09-07,149.0,76.2,11353.800000000001
2026-09-09,0001683168-26-007037,0001114925,LANTRONIX INC,LTRX,Awsare Saleel,"Director, President & CEO",2026-09-09,15000.0,5.179,77685.0
2026-09-09,0001104659-26-106308,0001175151,Cytosorbents Corp,CTSO,Chan Phillip P.,"Director, Chief Executive Officer",2026-09-04,200000.0,0.35,70000.0
2026-09-09,0001294357-26-000015,0001287032,PROSPECT CAPITAL CORP,PSEC,Barry John F,"Director, CHIEF EXECUTIVE OFFICER, 10% owner",2026-09-04,1217105.0,2.24,2726315.2
2026-09-09,0001840480-26-000002,0001326380,GameStop Corp.,GME,Grube James,Director,2026-09-09,10255.0,19.12,196075.6
2026-09-09,0001140361-26-036090,0001378950,"CarParts.com, Inc.",PRTS,Huffaker Michael,COO,2026-09-04,21160.0,9.11,192767.59999999998
2026-09-09,0001140361-26-036090,0001378950,"CarParts.com, Inc.",PRTS,Huffaker Michael,COO,2026-09-08,21718.0,9.35,203063.3
2026-09-09,0001140361-26-036090,0001378950,"CarParts.com, Inc.",PRTS,Huffaker Michael,COO,2026-09-09,36580.0,9.64,352631.2
2026-09-09,0001140361-26-036089,0001378950,"CarParts.com, Inc.",PRTS,Meniane David,CEO,2026-09-04,21154.0,9.11,192712.94
2026-09-09,0001140361-26-036089,0001378950,"CarParts.com, Inc.",PRTS,Meniane David,CEO,2026-09-08,21742.0,9.35,203287.69999999998
2026-09-09,0001140361-26-036089,0001378950,"CarParts.com, Inc.",PRTS,Meniane David,CEO,2026-09-09,36643.0,9.64,353238.52
2026-09-09,0001171843-26-005964,0001446159,Axe Compute Inc.,AGPU,Zhu Theodore,Director,2026-09-08,5000.0,10.875,54375.0
2026-09-09,0001171843-26-005964,0001446159,Axe Compute Inc.,AGPU,Zhu Theodore,Director,2026-09-08,3750.0,11.72,43950.0
2026-09-09,0001498547-26-000057,0001498547,"CIM GROUP, INC.",NONE,RESSLER RICHARD S,"Director, CEO & President, 10% owner",2026-09-04,526808.168,5.14,2707793.98352
2026-09-09,0001505732-26-000116,0001505732,"Bankwell Financial Group, Inc.",BWFG,Dale Eric J,Director,2026-09-08,530.0,67.11,35568.3
2026-09-09,0001505732-26-000115,0001505732,"Bankwell Financial Group, Inc.",BWFG,Dunne Jeffrey R,Director,2026-09-08,261.0,67.11,17515.71
2026-09-09,0001505732-26-000113,0001505732,"Bankwell Financial Group, Inc.",BWFG,Porto Carl M,Director,2026-09-08,327.0,67.11,21944.97
2026-09-09,0001026081-26-000026,0001505732,"Bankwell Financial Group, Inc.",BWFG,SEIDMAN LAWRENCE B,"Director, 10% owner",2026-09-08,266.0,67.11,17851.26
2026-09-09,0001026081-26-000026,0001505732,"Bankwell Financial Group, Inc.",BWFG,SEIDMAN LAWRENCE B,"Director, 10% owner",2026-09-08,1956.0,66.92,130895.52
2026-09-09,0001026081-26-000026,0001505732,"Bankwell Financial Group, Inc.",BWFG,SEIDMAN LAWRENCE B,"Director, 10% owner",2026-09-08,510.0,66.95,34144.5
2026-09-09,0001026081-26-000026,0001505732,"Bankwell Financial Group, Inc.",BWFG,SEIDMAN LAWRENCE B,"Director, 10% owner",2026-09-08,432.0,66.95,28922.4
2026-09-09,0001026081-26-000026,0001505732,"Bankwell Financial Group, Inc.",BWFG,SEIDMAN LAWRENCE B,"Director, 10% owner",2026-09-08,1304.0,66.92,87263.68000000001
2026-09-09,0001026081-26-000026,0001505732,"Bankwell Financial Group, Inc.",BWFG,SEIDMAN LAWRENCE B,"Director, 10% owner",2026-09-08,515.0,66.94,34474.1
2026-09-09,0001026081-26-000026,0001505732,"Bankwell Financial Group, Inc.",BWFG,SEIDMAN LAWRENCE B,"Director, 10% owner",2026-09-08,283.0,66.98,18955.34
2026-09-09,0001493152-26-042006,0001589149,"Greenwave Technology Solutions, Inc.",GWAV,Meeks Danny,"Director, Chief Executive Officer, 10% owner",2026-08-27,2152853.0,3.716,8000001.748000001
2026-09-09,0001628280-26-061096,0001697500,"Solaris Energy Infrastructure, Inc.",SEI,TEAGUE AJ,Director,2026-09-08,3900.0,64.21,250418.99999999997
2026-09-09,0001628280-26-061096,0001697500,"Solaris Energy Infrastructure, Inc.",SEI,TEAGUE AJ,Director,2026-09-08,3900.0,64.25,250575.0
2026-09-09,0001628280-26-061167,0001772016,"BELLRING BRANDS, INC.",BRBR,CONWAY SHAWN,Director,2026-09-08,2022.244,9.89,19999.99316
2026-09-09,0001648814-26-000004,0001805385,"Evolv Technologies Holdings, Inc.",EVLV,Shapiro Richard A,Director,2026-09-04,13500.0,4.96,66960.0
2026-09-09,0001648814-26-000004,0001805385,"Evolv Technologies Holdings, Inc.",EVLV,Shapiro Richard A,Director,2026-09-04,6500.0,4.95,32175.0
2026-09-09,0001648814-26-000004,0001805385,"Evolv Technologies Holdings, Inc.",EVLV,Shapiro Richard A,Director,2026-09-04,9000.0,4.98,44820.00000000001
2026-09-09,0001648814-26-000004,0001805385,"Evolv Technologies Holdings, Inc.",EVLV,Shapiro Richard A,Director,2026-09-04,3600.0,4.94,17784.0
2026-09-09,0000905148-26-004125,0001818502,OppFi Inc.,OPFI,Schwartz Todd G.,"Director, Chief Executive Officer, 10% owner",2026-09-08,3475.0,7.4062,25736.545000000002
2026-09-09,0000912282-26-001246,0001833141,CYBIN INC.,CYBN,Glavine Paul,Chief Growth Officer,2026-08-31,90000.0,11.5853,1042677.0
2026-09-09,0000912282-26-001254,0001833141,CYBIN INC.,CYBN,So Eric H. L.,"Director, Executive Chair",2026-09-01,95000.0,11.805,1121475.0
2026-09-09,0001628280-26-061140,0001840572,Lucky Strike Entertainment Corp,LUCK,Shannon Thomas F.,"Director, Chief Executive Officer, 10% owner",2026-09-09,30000.0,5.86,175800.0
2026-09-09,0001231919-26-001158,0001847367,ALUMIS INC.,ALMS,AKKARAJU SRINIVAS,Director,2026-09-04,220070.0,11.173,2458842.11
2026-09-09,0001231919-26-001158,0001847367,ALUMIS INC.,ALMS,AKKARAJU SRINIVAS,Director,2026-09-08,273291.0,10.6271,2904290.7861
2026-09-09,0001231919-26-001158,0001847367,ALUMIS INC.,ALMS,AKKARAJU SRINIVAS,Director,2026-09-08,273290.0,10.6271,2904280.159
2026-09-09,0001877939-26-000079,0001877939,"Castellum, Inc.",CTM,Merriman Andrew,Chief Operating Officer,2026-09-09,40000.0,0.6193,24772.0
2026-09-09,0001193125-26-386771,0001956439,Enhanced Group Inc.,ENHA,Apeiron Investment Group Ltd.,"Director, 10% owner",2026-09-04,21034.0,1.6116,33898.3944
2026-09-09,0001193125-26-386771,0001956439,Enhanced Group Inc.,ENHA,Apeiron Investment Group Ltd.,"Director, 10% owner",2026-09-08,59337.0,1.5686,93076.0182
2026-09-09,0001193125-26-386771,0001956439,Enhanced Group Inc.,ENHA,Apeiron Investment Group Ltd.,"Director, 10% owner",2026-09-09,99342.0,1.6043,159374.3706
2026-09-09,0000912282-26-001251,0002067674,SILVER BOW MINING CORP.,SBMT,Naugle Charles Travis,"Director, Chief Executive Officer",2026-09-08,1500.0,8.28,12419.999999999998
2026-09-10,0001104659-26-106783,0000010048,BARNWELL INDUSTRIES INC,BRN,Horowitz Joshua,Director,2026-09-08,10478.0,0.996,10436.088
2026-09-10,0001193125-26-387512,0000717806,"FIRST US BANCSHARES, INC.",FUSB,FIELD Robert C,Director,2026-09-09,877.0,16.47,14444.189999999999
2026-09-10,0000723188-26-000110,0000723188,"COMMUNITY FINANCIAL SYSTEM, INC.",CBU,Singh Savneet,Director,2026-09-09,400.0,62.47,24988.0
2026-09-10,0001437749-26-030079,0001043186,"Stabilis Solutions, Inc.",SLNG,KUNTZ EDWARD L,Director,2026-09-09,5000.0,5.41,27050.0
2026-09-10,0001193125-26-388228,0001046102,RB GLOBAL INC.,RBA,Stein Deborah,Director,2026-09-09,300.0,81.14,24342.0
2026-09-10,0001193125-26-388228,0001046102,RB GLOBAL INC.,RBA,Stein Deborah,Director,2026-09-09,200.0,80.56,16112.0
2026-09-10,0001437749-26-030090,0001098146,PATRIOT NATIONAL BANCORP INC,PNBK,De Tomasi Mario,Director,2026-09-08,63000.0,0.96,60480.0
2026-09-10,0001193125-26-387586,0001325670,Primis Financial Corp.,FRST,Johnson Eric Alan,Director,2026-09-09,1565.0,15.95,24961.75
2026-09-10,0001840485-26-000006,0001326380,GameStop Corp.,GME,Attal Alain,Director,2026-09-10,5000.0,20.0,100000.0
2026-09-10,0000921895-26-002531,0001326380,GameStop Corp.,GME,Cohen Ryan,"Director, President, CEO and Chairman",2026-09-10,1000000.0,20.3759,20375900.0
2026-09-10,0001628280-26-061406,0001341766,"Celsius Holdings, Inc.",CELH,Fieldly John,"Director, Chief Executive Officer",2026-09-10,18000.0,27.4357,493842.60000000003
2026-09-10,0001289409-26-000008,0001350653,"Alphatec Holdings, Inc.",ATEC,Miles Patrick,"Director, CEO",2026-09-10,115000.0,8.81,1013150.0
2026-09-10,0001140361-26-036239,0001378950,"CarParts.com, Inc.",PRTS,Huffaker Michael,COO,2026-09-10,13250.0,10.06,133295.0
2026-09-10,0001140361-26-036237,0001378950,"CarParts.com, Inc.",PRTS,Meniane David,CEO,2026-09-10,13250.0,10.06,133295.0
2026-09-10,0001140361-26-036125,0001444192,"Grace Therapeutics, Inc.",GRCE,Kohli Prashant,"Director, Chief Executive Officer",2026-09-09,100000.0,2.14,214000.0
2026-09-10,0001184237-26-000008,0001543151,"Uber Technologies, Inc",UBER,KHOSROWSHAHI DARA,"Director, Chief Executive Officer",2026-09-10,141000.0,70.9642,10005952.200000001
2026-09-10,0001832812-26-000010,0001647639,"Upstart Holdings, Inc.",UPST,Gu Paul,"Director, Chief Executive Officer",2026-09-10,50000.0,25.55,1277500.0
2026-09-10,0001539497-26-002474,0001649096,Clipper Realty Inc.,CLPR,Levinson Sam,"Director, 10% owner",2026-09-08,6842.0,3.2432,22189.9744
2026-09-10,0001539497-26-002474,0001649096,Clipper Realty Inc.,CLPR,Levinson Sam,"Director, 10% owner",2026-09-09,110710.0,3.3054,365940.83400000003
2026-09-10,0001104659-26-106712,0001653384,Runway Growth Finance Corp.,RWAY,Rovner Michael,Co-Chief Executive Officer,2026-09-09,7000.0,6.57,45990.0
2026-09-10,0001766478-26-000048,0001766478,"Angel Oak Mortgage REIT, Inc.",AOMR,MINAMI W D,Director,2026-09-10,6800.0,8.1,55080.0
2026-09-10,0001193125-26-388191,0001791145,GBank Financial Holdings Inc.,GBFH,Voinovich Michael C,Director,2026-09-08,2500.0,20.0,50000.0
2026-09-10,0000905148-26-004133,0001818502,OppFi Inc.,OPFI,Schwartz Todd G.,"Director, Chief Executive Officer, 10% owner",2026-09-09,3450.0,7.5914,26190.33
2026-09-10,0000912282-26-001256,0001833141,CYBIN INC.,CYBN,Glavine Paul,Chief Growth Officer,2026-09-03,100000.0,11.7828,1178280.0
2026-09-10,0000912282-26-001257,0001833141,CYBIN INC.,CYBN,So Eric H. L.,"Director, Executive Chair",2026-09-04,100000.0,12.089,1208900.0
2026-09-10,0000945621-26-001136,0001843974,Destiny Tech100 Inc.,DXYZ,Silver Ethan,Chief Operating Officer,2026-08-31,753.24,33.19,25000.0356
2026-09-10,0001213900-26-098775,0002011674,YD Bio Ltd,YDES,Shen Ethan PhD,"Director, CEO",2026-09-09,3100.0,3.93,12183.0
2026-09-11,0001782435-26-000003,0000055242,KENNAMETAL INC,KMT,Chowbey Sanjay,President and CEO,2026-09-10,7000.0,29.1,203700.0
2026-09-11,0001123292-26-001286,0000078239,PVH CORP. /DE/,PVH,Larsson Stefan,"Director, Chief Executive Officer",2026-09-11,14179.102,70.5264,1000001.0192928
2026-09-11,0001493152-26-042302,0000715446,Anixa Biosciences Inc,ANIX,KUMAR AMIT,"Director, Chief Executive Officer",2026-09-10,5000.0,2.76,13799.999999999998
2026-09-11,0001193125-26-389372,0000717806,"FIRST US BANCSHARES, INC.",FUSB,FIELD Robert C,Director,2026-09-10,669.0,16.46,11011.74
2026-09-11,0000764180-26-000102,0000764180,"ALTRIA GROUP, INC.",MO,McQUADE KATHRYN B.,Director,2026-09-09,1500.0,67.62,101430.0
2026-09-11,0001214659-26-011648,0000896493,"Hyperscale Data, Inc.",GPUS,AULT MILTON C III,"Director, Executive Chairman, 10% owner",2026-09-11,150000.0,0.1892,28380.0
2026-09-11,0001628873-26-000095,0001031235,"Global Self Storage, Inc.",SELF,WINMILL MARK CAMPBELL,"Director, President and CEO",2026-09-09,2058.0,5.16,10619.28
2026-09-11,0001437749-26-030121,0001069533,RGC RESOURCES INC,RGCO,Nester Paul W,"Director, President & CEO",2026-09-10,500.0,21.3,10650.0
2026-09-11,0001208109-26-000007,0001133062,JANEL CORP,JANL,GRAVES GREGORY B,Director,2026-09-09,400.0,50.0,20000.0
2026-09-11,0001193125-26-388717,0001161728,MGE ENERGY INC,MGEE,Berbee James G,Director,2026-09-09,274.7418,77.35,21251.27823
2026-09-11,0001437749-26-030168,0001408534,"First Guaranty Bancshares, Inc.",FGBI,WALKER ROBERT W,Director,2026-09-10,2500.0,18.18,45450.0
2026-09-11,0001437749-26-030168,0001408534,"First Guaranty Bancshares, Inc.",FGBI,WALKER ROBERT W,Director,2026-09-10,6000.0,7.88,47280.0
2026-09-11,0001193125-26-389322,0001418076,SLR Investment Corp.,SLRC,GROSS MICHAEL S,"Director, See Remarks",2026-09-10,20000.0,12.349,246980.0
2026-09-11,0001213900-26-098970,0001553643,"RELMADA THERAPEUTICS, INC.",RLMD,Shenouda Maged,Chief Financial Officer,2026-09-09,120200.0,4.2,504840.0
2026-09-11,0001213900-26-098970,0001553643,"RELMADA THERAPEUTICS, INC.",RLMD,Shenouda Maged,Chief Financial Officer,2026-09-10,79800.0,4.25,339150.0
2026-09-11,0001213900-26-098969,0001553643,"RELMADA THERAPEUTICS, INC.",RLMD,TRAVERSA SERGIO,"Director, Chief Executive Officer",2026-09-09,100000.0,4.18,418000.0
2026-09-11,0001213900-26-098969,0001553643,"RELMADA THERAPEUTICS, INC.",RLMD,TRAVERSA SERGIO,"Director, Chief Executive Officer",2026-09-10,100000.0,4.1,409999.99999999994
2026-09-11,0001193125-26-389550,0001785279,"Metagenomi Therapeutics, Inc.",MGX,Reid Laurence,Director,2026-09-09,19883.0,1.17,23263.109999999997
2026-09-11,0000905148-26-004141,0001818502,OppFi Inc.,OPFI,Schwartz Todd G.,"Director, Chief Executive Officer, 10% owner",2026-09-10,3350.0,7.5563,25313.605
2026-09-11,0001628280-26-061551,0001822523,Advanced Flower Capital Inc.,AFCG,TANNENBAUM LEONARD M,"Director, 10% owner",2026-09-10,35000.0,3.46,121100.0
2026-09-11,0000912282-26-001264,0001833141,CYBIN INC.,CYBN,Glavine Paul,Chief Growth Officer,2026-09-08,100000.0,12.4719,1247190.0
2026-09-11,0000912282-26-001261,0001833141,CYBIN INC.,CYBN,So Eric H. L.,"Director, Executive Chair",2026-09-08,100000.0,12.3867,1238670.0
2026-09-11,0001628280-26-061590,0001844971,Vulcan Infrastructure & Power Inc.,GREE,Rogers George Ted III,Director,2026-09-10,2923976.0,1.71,4999998.96
2026-09-11,0001193125-26-389333,0001863127,"Tyra Biosciences, Inc.",TYRA,Verjee Rehan,Director,2026-09-09,971.8943,20.5784,20000.02966312
2026-09-11,0001865200-26-000085,0001865200,"Angel Studios, Inc.",ANGX,Sarowitz Steven I,Director,2026-09-09,132639.0,4.9537,657053.8143000001
2026-09-11,0001865200-26-000085,0001865200,"Angel Studios, Inc.",ANGX,Sarowitz Steven I,Director,2026-09-10,355998.0,5.2791,1879349.0417999998
2026-09-11,0001316331-26-000012,0002069785,"Gloo Holdings, Inc.",GLOO,GELSINGER PATRICK P,"Director, See Remarks",2026-09-11,50000.0,3.3375,166875.0
2026-09-11,0001571561-26-000005,0002082866,"Pinnacle Financial Partners, Inc.",PNFP,Montana Gregory G,Director,2026-09-10,500.0,98.61,49305.0
2026-09-14,0001213900-26-099457,0000012239,Dominari Holdings Inc.,DOMH,Hayes Anthony,"Director, CEO",2026-09-10,50000.0,2.0211,101055.0
2026-09-14,0001213900-26-099457,0000012239,Dominari Holdings Inc.,DOMH,Hayes Anthony,"Director, CEO",2026-09-11,50000.0,2.1627,108135.0
